probe_id,GSM178746,GSM180372,GSM180373,GSM180374,GSM180375,GSM180376,GSM180377,GSM180378,GSM180379,GSM180380,GSM180381,GSM180382,GSM180383,GSM180384,GSM180385,GSM180386,GSM180387,GSM180388,GSM180389,GSM180390
235277_at,673.53,1012.58,2209.74,5821.99,1381.28,217.928,2280.39,1617.17,870.581,454.019,327.234,266.342,435.36,518.504,4278.95,361.509,361.106,1144.79,3266.98,365.543
235278_at,497.268,7033.12,7965.68,510.756,719.131,2355.48,697.862,4949.35,3673.1,2269.96,5021.9,4664.37,513.525,5189.62,1206.52,794.927,281.301,178.977,205.249,357.24
235279_at,228.664,3644.55,370.096,8413.67,759.49,1188.52,6604.93,1044.89,256.321,230.126,4494.07,343.69,383.615,2486.81,4435.77,567.321,369.258,264.14,957.611,218.273
235280_at,2281.78,3421.45,1061.38,950.607,5335.76,5444.53,7946.35,363.443,3566.51,355.419,853.805,879.545,214.453,3382.59,4526.78,1877.94,4943.48,663.529,2217.39,2731.15
235281_x_at,538.963,554.045,735.938,2451.61,429.963,2873.41,489.842,3360.06,279.238,218.376,349.113,5902.25,1369.16,302.336,854.923,359.06,788.499,337.491,4546.21,260.49
235282_at,5499.3,743.526,1844.71,1683.82,439.238,1166.35,1388.01,3690.2,3347.11,7458.48,302.334,8000.7,8330.06,3589.29,1181.63,7322.97,16381,10333.9,3676.23,4591.19
235283_at,254.692,412.627,589.177,1150.92,4688.31,309.275,298.369,403.089,189.975,4778.78,648.805,2067.71,7115.76,2513.99,561.718,3275.51,2157.1,322.185,2657.9,3237.41
235284_s_at,861.565,322.074,690.709,4381.37,9246.05,844.175,1700.46,648.364,184.879,511.125,5714.26,395.823,466.824,2052.64,267.223,372.801,2029.23,460.761,1881.64,224.669
235285_at,384.573,655.776,1260.95,286.234,8487.65,366.511,1567.35,8192.04,404.5,238.143,284.389,2892.9,156.19,336.351,4729.19,422.237,203.299,276.691,174.282,2062.78
235286_at,5486,2405.14,570.901,1741.97,347.688,331.336,1475.9,708.445,2539.48,2416.68,5449.88,9542.49,13875.7,2966.42,2691.46,2816.77,8855.46,3186.05,929.481,3708.25
235287_at,1716.06,602.117,858.39,2348.6,1780.93,4675.92,371.542,9093.49,2964.24,2275.95,247.206,1033.14,152.084,208.642,4236.79,2144.12,700.082,6273.76,3066.36,354.942
235288_at,175.073,3200.55,1622.94,891.327,2395.98,755.012,532.133,322.126,3424.98,2701.72,740.602,4724.11,1400.22,274.336,5361.28,350.494,1235.59,637.705,205.798,10061.3
235289_at,966.542,419.128,5671.79,521.513,6051.11,1744.85,2063.45,4002.79,4390.37,2872.08,967.947,3218.06,3807.98,2478.88,212.068,1036.73,4070.52,2056.8,3135.92,4787.54
235290_at,3407.38,242.438,1892.73,1778.64,766.834,271.931,342.4,3452.69,383.621,569.777,453.708,3314.82,306.34,8251.74,5619.2,5033.81,476.924,4961.68,3261.11,3211.92
235291_s_at,5743.43,704.859,4451.47,1047.85,795.982,6173.39,2641.72,523.914,1085.1,6258,353.464,3605.83,2949.45,1816.38,8486.04,255.588,4356.37,2108.69,6326.72,259.527
235292_at,1669.35,1760.25,485.193,5088.5,296.878,7060.93,251.908,437.593,8803.86,979.72,511.505,967.634,5143.4,806.492,265.993,1057.88,652.169,4545.38,950.038,7891.32
235293_at,6261.99,5796.2,1588.89,1188.54,5278.19,3633.67,4630.75,9668.7,290.836,590.608,3463.24,934.254,10879,3934.92,309.343,3944.23,811.989,9898.15,1483.81,5351.71
235294_at,504.952,153.387,1985.81,891.379,5054.09,11128.7,4230.69,369.09,2451.27,405.251,271.211,3866.81,2576.03,538.94,4544.39,2563.86,9485.1,2231.61,182.356,1589.14
235295_at,273.559,711.019,417.241,8204.61,1873.56,9141.6,8961.17,926.532,3272.78,179.978,1979.19,990.767,264.506,1070.61,525.85,7230.08,203.404,2565.29,2870.09,353.654
235296_at,322.967,467.428,3528.55,575.791,4421.1,692.332,584.588,553.203,1811.71,484.507,324.243,7889.86,3327.92,5278.56,680.306,5330.07,322.835,2305.84,2938.57,6053.38
235297_at,7268.7,614.4,1197.04,347.599,638.397,6306.76,2352.27,4703.47,2637.76,2981.52,2547.78,6810.2,1939.65,7013.91,604.476,390.158,626.597,328.79,1633.36,284.081
235298_at,1148.45,10824.1,1438.65,739.628,1345.04,6923,4934.47,2502.14,2151.6,841.737,9172.51,4448.76,1188.34,4382.48,4369.49,5170.42,1139.92,1545.76,6750.34,1539.91
235299_at,4550.98,718.064,3221.77,695.771,2710.47,9083.79,212.666,476.605,3294.58,1062.43,509.137,710.265,5003.8,2659.7,3566.26,550.346,544.687,683.423,1876.21,565.336
235300_x_at,681.666,3256.17,5042.99,1618.78,3640.94,978.56,918.45,322.439,2044.93,1991.73,6087.49,3417.21,175.621,2634.03,3515.12,419.271,982.02,918.181,159.759,1504.69
235301_at,1073.93,2124.26,854.643,280.336,1922.49,239.382,796.656,409.324,4350.72,2856.21,5383.06,1762.34,605.039,5508.56,3522.44,518.345,437.838,2060.73,3826.42,4953.94
235302_at,242.922,3214.9,859.754,1300.91,595.369,430.277,4306.62,887.092,650.449,678.321,464.15,524.342,172.878,5501.28,1789.86,1351.53,217.057,351.412,338.952,6852.77
235303_at,194.838,5063.59,709.503,1443.97,649.418,4102.3,4132.38,321.766,2572.97,161.602,454.908,1070.29,326.757,513.054,3853.94,10601.1,405.571,5007.97,6004.11,665.443
235304_at,4820.4,757.704,3802.84,397.981,251.939,630.594,3021.11,5754.94,1448.92,2704.2,1133.48,1042.53,364.611,1808.62,1373.82,292.606,621.902,1233.75,3756.67,198.794
235305_s_at,926.846,875.118,413.657,2152.48,1261.34,375.022,4198.62,4231.19,3562.36,2916.9,4729.41,344.128,1111,3486.06,4662.95,1293.03,927.345,7868.54,4496.25,797.239
235306_at,1113.85,627.366,7604.31,1042.13,675.815,256.727,1346.14,1167.16,4496.11,2333.44,3123.78,791.636,430.487,1029.49,517.694,223.895,2880.58,1252.32,343.624,5764.72
235307_at,250.23,3919.25,650.083,973.029,716.519,667.639,4714.6,1204.86,1224.12,246.698,3364.02,2974.55,2461.55,1048.74,906.522,5664.12,2087.84,3921.91,106.602,2550.24
235308_at,3033.46,534.091,2075.55,472.004,6096.54,321.508,272.192,10780.8,679.991,1316.59,1826.06,5074.1,1766.25,3263.15,2621.48,3493.58,214.706,3888.59,987.103,927.407
235309_at,6760.17,2951.05,4745.83,1003.66,13048,11000.5,1735.35,8751.73,16851.7,19645.4,6971.1,13044.5,3589.19,3922.1,8336.88,6463.67,5326.93,5065.1,21918,2507.8
235310_at,3143.31,3385.62,1100.75,1873.5,13420.6,4347.57,3959.19,4676.75,3610.91,615.494,566.923,2278.66,557.396,5024.17,871.398,281.868,551.303,2204.82,3600.58,393.016
235311_at,1168.98,767.074,955.491,819.623,284.34,187.192,218.913,1013.07,198.338,222.501,11316.4,636.185,553.312,3319.45,5129.15,2784.73,1524.51,214.709,147.701,197.875
235312_s_at,197.416,256.898,508.014,4101.42,464.782,630.383,2053.63,259.523,441.871,405.093,1294.55,351.442,482.213,5036.67,465.359,1859.76,963.094,6561.52,478.988,3259.76
235313_at,5286.95,2050.48,2356.03,593.576,338.311,946.401,318.816,9245.89,600.24,385.732,466.268,2159.32,1066.58,3707.59,4917.57,308.949,309.521,2337.95,198.269,4999.3
235314_at,8086.28,280.705,1444.91,395.101,260.462,429.107,343.976,1188.79,1678.81,181.932,424.706,4973.43,263.354,279.418,712.717,4940.71,152.461,292.233,791.836,3521.25
235315_at,456.109,2233.61,7480.14,447.196,1882.16,5872.82,551.955,3379.75,918.081,4413.71,2781.12,380.437,2860.85,7791.17,786.376,2480.56,3852.18,1124.29,3134.83,1069.62
235316_at,5971.93,665.484,1354.21,1143.77,704.119,1066.9,299.206,10423.2,292.35,576.228,799.14,816.077,367.482,2408.97,1347.81,4673.83,5014.78,647.891,565.08,383.881
235317_at,1970.85,6524.29,681.489,509.872,9686.83,5055.96,5676.97,10792.8,9612.57,11044.9,1251.21,4547.71,9265.91,9899.01,6036.04,12777.1,9009.53,8749.03,4650.62,579.51
235318_at,3144.89,583.295,3898.18,442.57,320.092,777.95,5977.23,270.8,4677.6,242.684,285.1,2113.1,607.008,220.441,517.499,2652.52,215.209,624.989,307.444,233.386
235319_at,5881.39,499.816,6248.94,838.863,545.813,1034.76,6326.29,805.301,149.308,331.441,279.608,2664.49,255.795,267.374,3576.74,11020.6,245.909,1468.21,199.19,391.422
235320_at,3587.46,702.33,2159.11,475.574,1552.13,363.252,501.717,2653.21,237.684,1236.43,3835.57,4230.46,2664,172.23,250.335,3380.72,2138.9,2092.42,2445.97,663.991
235321_at,2459.16,369.471,6156.55,565.839,207.154,1286.22,6436.03,7815.62,4478.43,1333.38,232.528,280.65,201.951,1284.08,6219.94,588.281,1012.48,542.293,657.964,7345.51
235322_at,319.208,5965.09,2176.43,3459.21,489.889,1039.2,388.513,194.361,2996.47,2499.81,4492.49,504.066,3307.92,3654.05,772.663,3204.87,2064.21,4198.32,1656.31,486.886
235323_at,1035.4,4881.88,4542.82,555.281,4569.28,3194.79,499.693,2785.43,2729.39,3899.34,485.876,3862.27,2330.98,311.421,4138.65,225.558,935.575,195.961,269.798,220.807
235324_at,305.619,349.199,1862.56,415.013,685.092,804.002,442.057,738.607,122.603,999.443,4160.08,605.61,559.515,177.886,1564.1,540.43,587.811,275.278,2691.42,1117.1
235325_at,1811.6,4485.93,1905.19,3646.38,1519.91,356.945,6171.68,5639.84,762.027,302.513,307.517,4264.69,2183.63,1232.8,264.383,913.677,746.036,1464.68,282.056,1051.46
235326_at,376.171,3855.23,583.825,531.134,3423.34,310.142,1670.27,5224.89,652.803,1406.34,401.341,2700.95,4323.54,569.268,740.115,225.949,1520.52,341.585,1176.43,4762.3
235327_x_at,3949.24,14073.2,5827.11,11509.8,23161.2,15170.5,13363.1,14979,44057.2,19234.1,6692.88,11067.6,26781.3,36837,13356.6,17349.5,4135.94,12321,14920.8,25238.8
235328_at,846.037,979.51,5712.77,5276.96,312.186,756.388,356.585,1647.83,3183.04,2779.73,1674.23,7208.16,266.127,202.665,263.717,7347.22,266.248,5216.36,204.784,5344.39
235329_at,1109.14,905.368,374.745,2130.56,1841.83,1728.11,309.111,1002.48,542.605,351.794,505.751,2191.25,670.819,190.604,4686.09,520.376,7247.84,502.523,5366.57,4256.38
235330_at,344.254,1841.59,1250.41,1157.88,5170.95,4124,372.666,2691.23,1730.68,874.839,4501.8,435.276,913.993,3036.55,418.737,817.745,3951.41,270.99,389.565,3260.85
235331_x_at,1064.95,5199,4710.46,3771.49,3405.77,521.244,366.365,265.969,1204.87,4830.69,280.402,3682.89,1899.81,188.864,308.133,3373.56,4879.8,258.462,272.431,1091.68
235332_at,1081.63,685.181,684.508,9236.51,610.418,341.248,4573.5,312.541,229.375,2440.14,3431.06,4598.99,3663.68,2460.14,1898.55,444.03,507.876,334.383,1705.25,8376.5
235333_at,335.172,338.304,930.661,391.237,641.102,11615.2,816.849,5121.17,194.492,3256.05,2156.84,412.421,616.926,158.941,184.869,477.456,442.482,1695.64,122.06,378.746
235334_at,8483.32,7119.93,292.489,4946.07,408.136,5829.45,7057.03,2137.94,3908.96,3193.51,6230.9,3693.25,2660.55,177.669,271.875,276.189,494.276,528.302,564.985,1179
235335_at,2691.85,454.317,847.021,1596.72,1609.06,749.14,754.953,2621.32,3595.87,1941.72,6092.01,947.728,8696.9,914.94,162.794,161.876,1979.66,2691.4,2498.76,311.244
235336_at,709.287,240.613,241.252,317.404,5136.45,4837.5,899.187,283.859,668.967,1679.15,2710.38,618.72,1243.14,1029.17,543.485,419.115,9557.08,679.624,738.657,335.542
235337_at,442.036,266.328,1005.29,4210.52,1782.04,3271.84,7876.95,199.281,2103.22,179.221,396.892,272.118,162.743,181.439,646.27,333.729,329.253,1151.7,1534.31,6622.63
235338_s_at,5155.08,431.098,4238.44,9934.4,3408.67,1378.33,5205.06,4570.49,9196.03,1575.53,187.52,501.623,4458.67,8829.56,8411.8,6096.43,468.231,6190.66,411.566,312.209
235339_at,2570.4,321.552,493.847,1335.01,490.592,437.934,7389.02,416.606,4070.34,1275.39,2137.52,513.563,767.604,495.482,5706.25,151.269,399.003,2759.75,176.257,688.081
235340_at,555.492,953.139,2251.35,9160.74,515.605,5056.04,759.104,757.808,3149.91,4181.31,573.233,1311.65,252.579,7579.37,894.572,389.999,302.775,382.462,3833.64,6547.72
235341_at,258.652,481.387,457.12,359.302,561.248,537.637,2358.57,759.177,913.266,1119.82,8877.62,2951.66,380.039,2322.16,436.753,482.607,4127.06,2562.27,522.213,248.809
235342_at,5810.49,473.07,348.767,900.287,811.773,624.091,637.93,199.122,441.658,958.216,1490.97,992.418,328.272,2539.58,1007.04,2358,603.094,6260.37,316.191,2333.6
235343_at,554.389,342.845,1041.59,794.933,1189.6,382.778,514.489,313.932,406.361,1841.87,1682.31,504.246,162.04,5969.13,5195.13,1327.99,662.955,4142.03,525.046,2592.38
235344_at,833.553,745.012,447.629,3615.47,824.007,808.324,4115.2,715.163,6759.64,167.857,3576.95,2011.09,1538.6,250.394,266.741,6212.53,281.455,598.755,1040.86,2480.41
235345_at,7017.66,283.677,330.229,1968.45,428.487,837.155,342.653,480.344,444.82,3146.15,4942.71,7054.93,3030.29,2857.66,219.953,2534.19,222.344,6077.91,2009.17,367.353
235346_at,6331.42,383.012,227.079,1653.68,771.474,6211.01,812.7,1853.55,3315.43,278.005,197.596,5685.9,3138.8,460.975,1310.48,5761.13,524.429,947.87,8557.48,263.673
235347_at,3971.45,273.942,660.272,282.042,408.746,254.91,256.981,283.524,1032.73,1727.08,526.342,509.623,2554.5,5104.8,248.976,3495.43,3682.75,939.928,3103.72,1084
235348_at,593.284,585.129,1131.33,482.881,422.337,1954.04,5138.72,194.034,2780.09,1708.74,451.208,6421.2,3901.05,6706.32,624.265,415.798,2802.25,1676.28,206.138,7598.86
235349_at,1365.87,5197.26,6597.62,6283.81,831.362,445.318,2447.58,4083.8,6210.81,156.529,634.389,2477.29,196.977,2675.14,261.843,5362.81,561.93,1133.78,237.372,542.513
235350_at,708.768,1726.29,6631.36,2466.15,3714.82,277.115,3610.67,4136.49,770.979,4718.23,2388.14,669.897,5061.24,5907.34,1022.16,3113.73,524.705,230.637,1910.49,286.888
235351_at,1005.6,3474.19,5914.45,425.713,2239.48,684.923,82.6789,7222.29,204.25,806.367,7312.04,683.023,324.962,404.968,291.234,758.279,922.361,727.309,1355.33,1247.34
235352_at,4981.13,893.45,592.355,440.629,679.945,889.153,1127.66,1914.98,1578.98,2734.99,3427.12,1433.23,234.998,511.642,5196.28,1019.34,3383.95,1514.77,2806.41,584.649
235353_at,575.491,835.925,956.181,1588.29,4829.54,3504.96,2094.45,6255.33,1030.35,4077.57,3629.07,514.163,2851.41,996.181,194.563,206.759,3020.15,1107.3,199.292,5163.45
235354_s_at,5146,1219.6,496.103,3387,7865.57,258.119,4563.99,251.7,338.581,6070.45,1144.7,499.633,5094.11,1751.55,1775.43,3087.29,987.595,3399.61,2694.26,225.264
235355_at,1522.71,4709.57,6100.92,4244.12,395.565,3732.11,9573.52,307.935,2376.15,7649.3,2184.54,301.91,1305.56,148.962,2104.78,9241.86,5425.95,196.77,177.483,275.346
235356_at,416.956,992.722,1125,405.187,328.384,426.691,426.913,4972.97,2101.5,181.284,4994.64,845.864,3350.65,547.213,1978.63,454.765,247.525,476.834,2697.44,3315.28
235357_at,358.765,420.923,415.586,1407.98,1472.67,461.171,582.908,5020.12,742.533,2916.36,1478.69,618.77,210.679,420.981,272.57,316.472,1710.91,1986.83,283.287,300.185
235358_at,532.996,307.922,308.442,536.311,412.943,371.629,307.69,624.888,420.927,4173.09,249.818,485.716,298.132,342.682,508.545,4137.73,348.047,392.931,289.202,235.413
235359_at,1968.76,862.49,1152.18,3679.31,226.277,423.2,1391.56,247.889,215.494,498.789,4671.9,329.831,1870.58,238.954,2075.12,184.279,5206.36,340.766,1102.8,1901.02
235360_at,4299.06,346.265,557.119,5558.18,301.293,6055.52,2808.29,3804.63,2980.27,2998.84,4356.86,451.767,230.735,193.46,395.736,481.334,3996.98,586.93,606.43,425.749
235361_at,3425.79,692.646,5432.75,3645.36,3751.77,634.124,1736.81,542.336,4673.66,5476.78,1272.81,527.346,3563.09,164.703,2332.54,197.609,3322.39,3702.69,178.857,5820.31
235362_at,5179.33,9805.65,398.265,960.371,6545.88,801.354,529.417,7785.27,4624.79,1930.63,1755.35,1730.28,4577.62,545.034,7800.18,4377.98,838.122,1579.28,1594.34,1243.04
235363_at,12620.8,221.673,9744.49,3012.35,8611.56,6340.23,719.857,5078,2313.56,272.727,1217.16,3004.53,4691.53,1078.69,2115.95,5152.35,4576.71,317.627,3371.86,2982.44
235364_at,6964.43,2070.09,1146.4,899.815,3683.29,357.442,829.16,342.267,549.545,2838.01,10586.9,811.053,1116.78,5324.85,4980.39,5192.94,5186.42,3037.61,1631.55,565.997
235365_at,5549.1,343.143,463.22,370.988,254.989,650.822,2678.38,363.134,367.876,550.367,4550.46,5000.39,588.225,867.551,5548.33,3310.62,745.773,221.276,183.345,367.255
235366_at,857.703,2206.48,457.56,3838.99,743.522,757.962,460.306,5919.21,398.386,743.367,844.764,9169.81,5399.65,1320.62,283.251,648.48,1473.51,1558.83,336.623,945.022
235367_at,6181.48,262.467,265.491,4759.9,743.07,301.375,946.325,271.701,2062.74,1656,296.667,1309.56,229.281,1136.97,224.201,9989.83,4545.13,1007.38,482.629,304.605
235368_at,2744.84,512.672,3014.28,4989.64,5813.1,7182.47,256.236,3658.04,915.336,379.214,3525.47,1827.25,4856.59,995.859,7528.34,6774.38,971.862,1396.22,155.191,2243.25
235369_at,4328.67,11070.8,306.281,5279.99,4013.6,5093.51,436.85,7201.97,206.869,7447.22,651.403,5667.83,2720.25,2163.98,7860.47,4267.73,10413.3,2431.39,3676.31,2861.81
235370_at,8237.55,5682.68,356.17,7021.42,354.423,730.385,388.931,564.302,158.868,2088.49,689.143,1971.4,6146.09,1186.31,4145.89,3986.64,4812.49,7888.64,3506.66,7364.22
235371_at,996.176,705.837,6133.04,4633.47,683.879,1045.08,3284.17,1192.18,213.136,3288.78,397.308,3593.84,181.341,6066.86,781.36,192.932,416.275,274.279,1376.21,3453.67
235372_at,776.855,938.481,7609.97,395.808,663.636,4629.1,340.459,5975.75,1383.91,1174.62,473.651,875.974,298.135,1139.72,469.791,656.268,5374.09,16490,480.935,3734.89
235373_at,733.391,3866.33,5421.67,1438.66,374.918,267.164,3264.3,3373.32,3050.05,143.25,440.24,7754.55,195.953,598.424,273.516,421.536,226.192,265.441,128.457,6180.44
235374_at,1665.72,6065.37,3545.73,348.516,779.602,489.541,1829.25,486.257,225.723,2747.09,3287.07,7751.6,3527.11,3991.79,939.775,4479.75,1396.53,4320.72,435.452,449.641
235375_x_at,508.508,528.788,2974.5,4532.48,344.039,2918.65,283.919,304.298,886.626,1865.37,3797.19,572.684,2758.17,3638.8,534.447,365.991,494.541,244.131,206.802,300.401
235376_at,327.134,624.371,2991.86,394.54,439.023,301.365,560.302,204.244,304.269,806.698,3894.96,297.269,177.836,4784.96,3460.35,5407.03,316.714,278.158,2324.94,794.535
235377_at,555.067,510.944,556.85,467.85,682.236,3227.63,4263.28,438.872,610.809,444.671,469.037,4316.06,311.493,403.257,291.664,258.83,1230.72,472.968,408.465,716.599
235378_at,412.074,2421.41,889.182,1049.21,1070.58,1592.32,682.939,4918.68,2281.9,2071.85,9804.73,1479.21,5487.76,1071.91,10302.7,878.138,532.561,452.286,4583.7,724.823
235379_at,3464.15,2126.26,321.222,266.956,1278.67,3544.21,270.415,694.028,356.919,486.534,568.544,708.078,589.576,356.993,635.25,703.517,937.781,670.382,313.8,396.493
235380_at,228.295,4495.54,1722.26,2614.81,4895.67,215.189,1320.92,456.967,102.269,2054.8,417.768,259.208,627.64,5948.13,430.045,2445.04,1934.03,237.875,4429.88,3701.16
235381_at,306.116,2391.99,3964.98,6070.76,725.57,1076.89,2702.5,458.776,2874.82,1021.67,6333,2545.32,3470.26,1481.4,202.619,349.888,547.259,304.212,3621.34,1106.24
235382_at,579.664,6985.69,574.762,4112.55,1804.1,6321.32,831.667,958.347,760.969,697.785,1919.62,2132.41,5910.19,2929.7,7734.51,8118.22,2487.98,1777.47,4561.18,7006.62
235383_at,334.218,1749.58,887.01,558.292,330.611,388.58,365.927,440.248,362.835,1866.27,4565.34,2000.16,2032.05,3683.32,335.265,257.721,563.831,270.643,450.628,294.126
235384_at,2432.05,846.732,298.907,418.659,790.68,2871.67,12023.4,575.149,237.751,9486.95,263.018,1663.53,177.616,535.286,4192.51,7119.08,483.604,2970.7,8654.17,1114.28
235385_at,544.489,2984.76,847.154,546.301,341.323,3523.81,865.338,1311.45,1824.32,1522.5,551.052,195.767,4254.97,867.418,7031.18,219.478,6664.32,5340.8,117.359,244.955
235386_at,637.133,639.524,492.945,7858.24,8626.35,999.096,580.658,613.471,1511.91,506.857,8107.61,3449.03,7317.81,4072.46,7684.45,4706.71,292.043,4722.47,3891.48,248.599
235387_at,4787.77,280.564,2441.67,384.942,373.655,936.114,220.042,312.746,334.05,248.007,421.409,720.728,592.744,947.528,232.207,513.83,1735.09,5017.09,131.314,771.836
235388_at,2257.21,4762.71,7092.3,6391.78,1934.07,1143.96,390.532,2340.33,8104.7,3827.25,1345.94,2752.18,873.733,1350.92,3523.66,1983.52,1795.86,3285.47,4465,5631.47
235389_at,4591.12,823.951,1457.85,2048.14,316.119,7936.86,797.612,1964.05,2955.36,1835.27,1371.68,2512.53,4006.12,863.678,1339.53,7067.76,3667.14,215.215,3685.9,5187.2
235390_at,5539.13,5122.77,529.114,501.199,3815.04,364.889,6349.73,229.17,781.612,2939.77,2319.09,303.783,375.018,164.411,569.101,396.602,2022.04,391.992,2171.86,242.691
235391_at,6940.17,285.07,5817.53,5059.61,4551.39,3006.86,3776.17,6320.96,288.033,239.053,1090.65,142.374,5414.18,3882.56,205.993,673.458,3518.7,824.007,316.767,167.971
235392_at,3712.67,3460.74,1461.8,2660.59,2777.02,2962.6,247.084,4772.42,364.53,1364.97,2023.02,2022.32,118.465,551.283,323.393,6642.22,184.669,4828.48,358.942,230.406
235393_at,1582.61,543.505,632.699,3594.27,4796.83,5426.76,333.542,500.953,234.801,250.673,904.246,704.296,257.761,453.239,242.546,673.82,4247.82,7197.58,782.624,794.539
235394_at,741.7,777.891,1594.87,2393.08,355.003,2224.2,9754.3,4479.05,335.321,365.445,4541.61,1696.59,159.909,2948.42,1176.81,3628.27,201.199,773.465,2407.87,4388.33
235395_at,775.552,2343.26,1654.91,3694.02,4026.19,987.721,313.994,10274.6,1564.81,3750.7,3602.17,434.499,3554.86,6901.24,5106.67,395.163,1256,9004.79,5276.23,811.107
235396_at,4780.79,3560.48,468.53,3826.85,354.008,394.852,1585.79,2509.95,1534.35,1832.55,386.025,354.579,3203.48,2133.47,454.534,390.054,1631.87,2928.52,284.775,3057.93
235397_at,408.53,1740.25,584.136,739.559,923.217,1587.86,681.064,1869.7,3507.55,214.409,4192.54,834.424,323.754,1354.84,1513.15,8219.71,396.959,4850.33,670.83,5094.78
235398_at,4375.34,318.008,432.844,724.203,360.754,937.915,7139.04,508.109,1702.22,235.383,663.42,261.122,6164.38,375.59,1349.53,551.636,1571.83,2124.46,1691.74,2150.83
235399_at,448.941,5841.31,8140.1,4016.22,2989.71,4586.49,4781.96,647.707,4069.13,354.027,3413.02,3505.37,3134.44,935.537,3510.77,745.627,251.164,395.206,659.186,3295.85
235400_at,262.102,4662.52,753.73,4366.7,1070.4,277.174,7997.95,361.094,787.829,121.943,894.819,252.665,286.293,166.429,259.135,805.038,505.085,3726.9,4219.57,8672.85
235401_s_at,2728.29,324.73,3343.46,737.163,250.535,916.023,3172.93,215.643,1300.98,1943.73,1543.58,258.874,162.346,2396.93,302.352,3054.01,569.037,5246.51,1707.43,1815.25
235402_at,318.76,8497.54,8988.61,700.257,2369.41,418.833,2202.62,980.165,4664.62,1275.95,3003.47,712.898,3065.98,7414.67,7082.01,617.623,829.527,6487.56,4415.43,4273.6
235403_at,6468.52,1146.04,6601.44,356.704,336.671,693.743,510.218,344.365,304.069,2465.78,1676.48,3481.06,217.922,550.849,3642.92,565.692,333.926,190.145,725.253,4916.81
235404_at,682.249,331.56,5965.32,410.048,4622.58,319.075,4673.2,1663.68,294.222,333.822,237.724,359.663,3736.68,155.983,354.949,2713.82,2182.54,5663.23,3449.33,228.125
235405_at,4845.23,738.118,392.966,575.616,336.344,941.056,8356.11,2155.81,2961.17,382.013,552.092,322.156,4193.42,3150.22,6695.93,305.343,873.786,7785.72,4082.49,4091.08
235406_x_at,1695.92,7698.32,8675.17,3610.8,656.633,4137.32,6645.9,3213.19,9854.39,4364,6395.74,2596.54,3154.3,4177.57,2763.92,250.464,381.798,200.059,3040.31,538.632
235407_at,1289.55,413.493,1219.23,3684.03,7374.92,631.657,3970.91,333.201,7896.19,177.133,3531.63,916.259,4492.03,1066.42,389.145,830.101,715.429,349.847,639.723,268.057
235408_x_at,316.136,341.276,232.572,733.941,183.251,1265.51,7396.64,531.085,4413.99,1258.21,284.486,803.07,1942.64,425.546,4775.02,1320.76,2230.21,2370.17,4907.4,781.673
235409_at,394.765,391.924,490.931,4293.45,348.912,854.068,1528.83,1056.26,489.682,281.654,1053.97,825.602,1331.36,445.799,238.531,488.106,572.839,1182.29,336.179,168.703
235410_at,307.573,319.456,1095.77,605.898,751.719,4398.03,1300.11,4504.02,565.099,889.002,2798.14,269.062,281.831,214.639,483.825,431.625,230.434,296.483,315.909,4861.64
235411_at,7374,297.193,2066.09,378.239,1111.53,371.723,430.206,255.842,2646.6,617.75,5083.66,880.65,665.491,5056.93,4017.37,2477.49,252.226,886.942,145.717,311.265
235412_at,1051.85,1937.01,345.907,3153.76,3451.14,1722.1,4301.42,6184.19,214.102,1322.17,303.516,207.871,115.175,518.737,2770.96,539.323,5520.01,232.014,3477.16,2239.58
235413_at,349.117,3394.4,379.93,295.545,6000.23,550.327,237.775,3784.13,6370.43,131.395,5853.75,388.008,303.365,2878.37,889.868,1082.64,1359.26,754.477,4596.49,249.581
235414_at,6354.72,6869.7,538.65,3090.66,385.221,1848.68,5114.24,629.985,730.84,156.073,2342.42,3951.3,130.33,1151.86,320.459,1241.05,823.33,584.678,2710.89,11401.9
235415_at,1810.21,695.731,6229.92,4006.38,614.927,701.254,4620.98,452.576,2585.64,5038.1,1051.67,4346.65,4641.23,1427.6,382.634,6513.83,967.034,7371.57,1021.91,311.632
235416_at,1198.15,630.526,623.001,482.275,281.318,384.351,1226.29,7092.22,5356.02,1463.64,4724.98,353.431,3642.94,485.453,299.394,9613.06,3649.72,8564.01,3978.71,675.649
235417_at,421.986,2504.91,9086.66,1084.92,863.546,1401.16,901.431,464.515,298.168,255.414,5674.75,285.779,281.678,312.132,491.213,708.023,187.789,997.077,211.642,869.87
235418_at,6957,530.679,2129.49,1546.64,1831.63,6102.22,1626.17,4338.6,858.783,6891.62,5118.85,1834.02,3052.49,2942.72,13368.8,3589.01,298.469,4733.38,6058.19,4998.5
235419_at,1456.07,3702.56,301.705,4091.96,1086.46,1633.29,952.589,1623,4513.74,145.059,558.625,169.388,144.969,3060.27,654.53,1853.48,2134.44,7161.62,365.471,1220.08
235420_at,6078.33,4022.71,378.801,1641.8,6379.51,1806.9,4577.8,986.429,261.385,221.124,2837,3607.55,4608.24,928.797,698.481,530.626,948.29,6396.11,5094.73,6242.8
235421_at,496.199,380.719,5765.68,320.577,815.036,552.396,3585.71,2417.17,2401.25,881.695,8604.41,656.052,3373.38,201.786,1843.3,4964.12,349.064,2799.32,6678.86,4116.06
