probe_id,present_fraction,absent_fraction,filter_status
224566_at,NA,NA,N/A_series_matrix_already_processed
224567_x_at,NA,NA,N/A_series_matrix_already_processed
224568_x_at,NA,NA,N/A_series_matrix_already_processed
224569_s_at,NA,NA,N/A_series_matrix_already_processed
224570_s_at,NA,NA,N/A_series_matrix_already_processed
224571_at,NA,NA,N/A_series_matrix_already_processed
224572_s_at,NA,NA,N/A_series_matrix_already_processed
224573_at,NA,NA,N/A_series_matrix_already_processed
224574_at,NA,NA,N/A_series_matrix_already_processed
224575_at,NA,NA,N/A_series_matrix_already_processed
224576_at,NA,NA,N/A_series_matrix_already_processed
224577_at,NA,NA,N/A_series_matrix_already_processed
224578_at,NA,NA,N/A_series_matrix_already_processed
224579_at,NA,NA,N/A_series_matrix_already_processed
224580_at,NA,NA,N/A_series_matrix_already_processed
224581_s_at,NA,NA,N/A_series_matrix_already_processed
224582_s_at,NA,NA,N/A_series_matrix_already_processed
224583_at,NA,NA,N/A_series_matrix_already_processed
224584_at,NA,NA,N/A_series_matrix_already_processed
224585_x_at,NA,NA,N/A_series_matrix_already_processed
224586_x_at,NA,NA,N/A_series_matrix_already_processed
224587_at,NA,NA,N/A_series_matrix_already_processed
224588_at,NA,NA,N/A_series_matrix_already_processed
224589_at,NA,NA,N/A_series_matrix_already_processed
224590_at,NA,NA,N/A_series_matrix_already_processed
224591_at,NA,NA,N/A_series_matrix_already_processed
224592_x_at,NA,NA,N/A_series_matrix_already_processed
224593_at,NA,NA,N/A_series_matrix_already_processed
224594_x_at,NA,NA,N/A_series_matrix_already_processed
224595_at,NA,NA,N/A_series_matrix_already_processed
224596_at,NA,NA,N/A_series_matrix_already_processed
224597_at,NA,NA,N/A_series_matrix_already_processed
224598_at,NA,NA,N/A_series_matrix_already_processed
224599_at,NA,NA,N/A_series_matrix_already_processed
224600_at,NA,NA,N/A_series_matrix_already_processed
224601_at,NA,NA,N/A_series_matrix_already_processed
224602_at,NA,NA,N/A_series_matrix_already_processed
224603_at,NA,NA,N/A_series_matrix_already_processed
224604_at,NA,NA,N/A_series_matrix_already_processed
224605_at,NA,NA,N/A_series_matrix_already_processed
224606_at,NA,NA,N/A_series_matrix_already_processed
224607_s_at,NA,NA,N/A_series_matrix_already_processed
224608_s_at,NA,NA,N/A_series_matrix_already_processed
224609_at,NA,NA,N/A_series_matrix_already_processed
224610_at,NA,NA,N/A_series_matrix_already_processed
224611_s_at,NA,NA,N/A_series_matrix_already_processed
224612_s_at,NA,NA,N/A_series_matrix_already_processed
224613_s_at,NA,NA,N/A_series_matrix_already_processed
224614_at,NA,NA,N/A_series_matrix_already_processed
224615_x_at,NA,NA,N/A_series_matrix_already_processed
224616_at,NA,NA,N/A_series_matrix_already_processed
224617_at,NA,NA,N/A_series_matrix_already_processed
224618_at,NA,NA,N/A_series_matrix_already_processed
224619_at,NA,NA,N/A_series_matrix_already_processed
224620_at,NA,NA,N/A_series_matrix_already_processed
224621_at,NA,NA,N/A_series_matrix_already_processed
224622_at,NA,NA,N/A_series_matrix_already_processed
224623_at,NA,NA,N/A_series_matrix_already_processed
224624_at,NA,NA,N/A_series_matrix_already_processed
224625_x_at,NA,NA,N/A_series_matrix_already_processed
224626_at,NA,NA,N/A_series_matrix_already_processed
224627_at,NA,NA,N/A_series_matrix_already_processed
224628_at,NA,NA,N/A_series_matrix_already_processed
224629_at,NA,NA,N/A_series_matrix_already_processed
224630_at,NA,NA,N/A_series_matrix_already_processed
224631_at,NA,NA,N/A_series_matrix_already_processed
224632_at,NA,NA,N/A_series_matrix_already_processed
224633_s_at,NA,NA,N/A_series_matrix_already_processed
224634_at,NA,NA,N/A_series_matrix_already_processed
224635_s_at,NA,NA,N/A_series_matrix_already_processed
224636_at,NA,NA,N/A_series_matrix_already_processed
224637_at,NA,NA,N/A_series_matrix_already_processed
224638_at,NA,NA,N/A_series_matrix_already_processed
224639_at,NA,NA,N/A_series_matrix_already_processed
224640_at,NA,NA,N/A_series_matrix_already_processed
224641_at,NA,NA,N/A_series_matrix_already_processed
224642_at,NA,NA,N/A_series_matrix_already_processed
224643_at,NA,NA,N/A_series_matrix_already_processed
224644_at,NA,NA,N/A_series_matrix_already_processed
224645_at,NA,NA,N/A_series_matrix_already_processed
224646_x_at,NA,NA,N/A_series_matrix_already_processed
224647_at,NA,NA,N/A_series_matrix_already_processed
224648_at,NA,NA,N/A_series_matrix_already_processed
224649_x_at,NA,NA,N/A_series_matrix_already_processed
224650_at,NA,NA,N/A_series_matrix_already_processed
224651_at,NA,NA,N/A_series_matrix_already_processed
224652_at,NA,NA,N/A_series_matrix_already_processed
224653_at,NA,NA,N/A_series_matrix_already_processed
224654_at,NA,NA,N/A_series_matrix_already_processed
224655_at,NA,NA,N/A_series_matrix_already_processed
224656_s_at,NA,NA,N/A_series_matrix_already_processed
224657_at,NA,NA,N/A_series_matrix_already_processed
224658_x_at,NA,NA,N/A_series_matrix_already_processed
224659_at,NA,NA,N/A_series_matrix_already_processed
224660_at,NA,NA,N/A_series_matrix_already_processed
224661_at,NA,NA,N/A_series_matrix_already_processed
224662_at,NA,NA,N/A_series_matrix_already_processed
224663_s_at,NA,NA,N/A_series_matrix_already_processed
224664_at,NA,NA,N/A_series_matrix_already_processed
224665_at,NA,NA,N/A_series_matrix_already_processed
224666_at,NA,NA,N/A_series_matrix_already_processed
224667_x_at,NA,NA,N/A_series_matrix_already_processed
224668_at,NA,NA,N/A_series_matrix_already_processed
224669_at,NA,NA,N/A_series_matrix_already_processed
224670_at,NA,NA,N/A_series_matrix_already_processed
224671_at,NA,NA,N/A_series_matrix_already_processed
224672_x_at,NA,NA,N/A_series_matrix_already_processed
224673_at,NA,NA,N/A_series_matrix_already_processed
224674_at,NA,NA,N/A_series_matrix_already_processed
224675_at,NA,NA,N/A_series_matrix_already_processed
224676_at,NA,NA,N/A_series_matrix_already_processed
224677_x_at,NA,NA,N/A_series_matrix_already_processed
224678_at,NA,NA,N/A_series_matrix_already_processed
224679_at,NA,NA,N/A_series_matrix_already_processed
224680_at,NA,NA,N/A_series_matrix_already_processed
224681_at,NA,NA,N/A_series_matrix_already_processed
224682_at,NA,NA,N/A_series_matrix_already_processed
224683_at,NA,NA,N/A_series_matrix_already_processed
224684_at,NA,NA,N/A_series_matrix_already_processed
224685_at,NA,NA,N/A_series_matrix_already_processed
224686_x_at,NA,NA,N/A_series_matrix_already_processed
224687_at,NA,NA,N/A_series_matrix_already_processed
224688_at,NA,NA,N/A_series_matrix_already_processed
224689_at,NA,NA,N/A_series_matrix_already_processed
224690_at,NA,NA,N/A_series_matrix_already_processed
224691_at,NA,NA,N/A_series_matrix_already_processed
224692_at,NA,NA,N/A_series_matrix_already_processed
224693_at,NA,NA,N/A_series_matrix_already_processed
224694_at,NA,NA,N/A_series_matrix_already_processed
224695_at,NA,NA,N/A_series_matrix_already_processed
224696_s_at,NA,NA,N/A_series_matrix_already_processed
224697_at,NA,NA,N/A_series_matrix_already_processed
224698_at,NA,NA,N/A_series_matrix_already_processed
224699_s_at,NA,NA,N/A_series_matrix_already_processed
224700_at,NA,NA,N/A_series_matrix_already_processed
224701_at,NA,NA,N/A_series_matrix_already_processed
224702_at,NA,NA,N/A_series_matrix_already_processed
224703_at,NA,NA,N/A_series_matrix_already_processed
224704_at,NA,NA,N/A_series_matrix_already_processed
224705_s_at,NA,NA,N/A_series_matrix_already_processed
224706_at,NA,NA,N/A_series_matrix_already_processed
224707_at,NA,NA,N/A_series_matrix_already_processed
224708_at,NA,NA,N/A_series_matrix_already_processed
224709_s_at,NA,NA,N/A_series_matrix_already_processed
224710_at,NA,NA,N/A_series_matrix_already_processed
224711_at,NA,NA,N/A_series_matrix_already_processed
224712_x_at,NA,NA,N/A_series_matrix_already_processed
224713_at,NA,NA,N/A_series_matrix_already_processed
224714_at,NA,NA,N/A_series_matrix_already_processed
224715_at,NA,NA,N/A_series_matrix_already_processed
224716_at,NA,NA,N/A_series_matrix_already_processed
224717_s_at,NA,NA,N/A_series_matrix_already_processed
224718_at,NA,NA,N/A_series_matrix_already_processed
224719_s_at,NA,NA,N/A_series_matrix_already_processed
224720_at,NA,NA,N/A_series_matrix_already_processed
224721_at,NA,NA,N/A_series_matrix_already_processed
224722_at,NA,NA,N/A_series_matrix_already_processed
224723_x_at,NA,NA,N/A_series_matrix_already_processed
224724_at,NA,NA,N/A_series_matrix_already_processed
224725_at,NA,NA,N/A_series_matrix_already_processed
224726_at,NA,NA,N/A_series_matrix_already_processed
224727_at,NA,NA,N/A_series_matrix_already_processed
224728_at,NA,NA,N/A_series_matrix_already_processed
224729_s_at,NA,NA,N/A_series_matrix_already_processed
224730_at,NA,NA,N/A_series_matrix_already_processed
224731_at,NA,NA,N/A_series_matrix_already_processed
224732_at,NA,NA,N/A_series_matrix_already_processed
224733_at,NA,NA,N/A_series_matrix_already_processed
224734_at,NA,NA,N/A_series_matrix_already_processed
224735_at,NA,NA,N/A_series_matrix_already_processed
224736_at,NA,NA,N/A_series_matrix_already_processed
224737_x_at,NA,NA,N/A_series_matrix_already_processed
224738_x_at,NA,NA,N/A_series_matrix_already_processed
224739_at,NA,NA,N/A_series_matrix_already_processed
224740_at,NA,NA,N/A_series_matrix_already_processed
224741_x_at,NA,NA,N/A_series_matrix_already_processed
224742_at,NA,NA,N/A_series_matrix_already_processed
224743_at,NA,NA,N/A_series_matrix_already_processed
224744_at,NA,NA,N/A_series_matrix_already_processed
224745_x_at,NA,NA,N/A_series_matrix_already_processed
224746_at,NA,NA,N/A_series_matrix_already_processed
224747_at,NA,NA,N/A_series_matrix_already_processed
224748_at,NA,NA,N/A_series_matrix_already_processed
224749_at,NA,NA,N/A_series_matrix_already_processed
224750_at,NA,NA,N/A_series_matrix_already_processed
224751_at,NA,NA,N/A_series_matrix_already_processed
224752_at,NA,NA,N/A_series_matrix_already_processed
224753_at,NA,NA,N/A_series_matrix_already_processed
224754_at,NA,NA,N/A_series_matrix_already_processed
224755_at,NA,NA,N/A_series_matrix_already_processed
224756_s_at,NA,NA,N/A_series_matrix_already_processed
224758_at,NA,NA,N/A_series_matrix_already_processed
224759_s_at,NA,NA,N/A_series_matrix_already_processed
224760_at,NA,NA,N/A_series_matrix_already_processed
224761_at,NA,NA,N/A_series_matrix_already_processed
224762_at,NA,NA,N/A_series_matrix_already_processed
224763_at,NA,NA,N/A_series_matrix_already_processed
224764_at,NA,NA,N/A_series_matrix_already_processed
224765_at,NA,NA,N/A_series_matrix_already_processed
224766_at,NA,NA,N/A_series_matrix_already_processed
224767_at,NA,NA,N/A_series_matrix_already_processed
224768_at,NA,NA,N/A_series_matrix_already_processed
224769_at,NA,NA,N/A_series_matrix_already_processed
224770_s_at,NA,NA,N/A_series_matrix_already_processed
224771_at,NA,NA,N/A_series_matrix_already_processed
224772_at,NA,NA,N/A_series_matrix_already_processed
224773_at,NA,NA,N/A_series_matrix_already_processed
224774_s_at,NA,NA,N/A_series_matrix_already_processed
224775_at,NA,NA,N/A_series_matrix_already_processed
224776_at,NA,NA,N/A_series_matrix_already_processed
224777_s_at,NA,NA,N/A_series_matrix_already_processed
224778_s_at,NA,NA,N/A_series_matrix_already_processed
224779_s_at,NA,NA,N/A_series_matrix_already_processed
224780_at,NA,NA,N/A_series_matrix_already_processed
224781_s_at,NA,NA,N/A_series_matrix_already_processed
224782_at,NA,NA,N/A_series_matrix_already_processed
224783_at,NA,NA,N/A_series_matrix_already_processed
224784_at,NA,NA,N/A_series_matrix_already_processed
224785_at,NA,NA,N/A_series_matrix_already_processed
224786_at,NA,NA,N/A_series_matrix_already_processed
224787_s_at,NA,NA,N/A_series_matrix_already_processed
224788_at,NA,NA,N/A_series_matrix_already_processed
224789_at,NA,NA,N/A_series_matrix_already_processed
224790_at,NA,NA,N/A_series_matrix_already_processed
224791_at,NA,NA,N/A_series_matrix_already_processed
224792_at,NA,NA,N/A_series_matrix_already_processed
224793_s_at,NA,NA,N/A_series_matrix_already_processed
224794_s_at,NA,NA,N/A_series_matrix_already_processed
224795_x_at,NA,NA,N/A_series_matrix_already_processed
224796_at,NA,NA,N/A_series_matrix_already_processed
224797_at,NA,NA,N/A_series_matrix_already_processed
224798_s_at,NA,NA,N/A_series_matrix_already_processed
224799_at,NA,NA,N/A_series_matrix_already_processed
224800_at,NA,NA,N/A_series_matrix_already_processed
224801_at,NA,NA,N/A_series_matrix_already_processed
224802_at,NA,NA,N/A_series_matrix_already_processed
224803_s_at,NA,NA,N/A_series_matrix_already_processed
224804_s_at,NA,NA,N/A_series_matrix_already_processed
224805_s_at,NA,NA,N/A_series_matrix_already_processed
224806_at,NA,NA,N/A_series_matrix_already_processed
224807_at,NA,NA,N/A_series_matrix_already_processed
224808_s_at,NA,NA,N/A_series_matrix_already_processed
224809_x_at,NA,NA,N/A_series_matrix_already_processed
224810_s_at,NA,NA,N/A_series_matrix_already_processed
224811_at,NA,NA,N/A_series_matrix_already_processed
224812_at,NA,NA,N/A_series_matrix_already_processed
224813_at,NA,NA,N/A_series_matrix_already_processed
224814_at,NA,NA,N/A_series_matrix_already_processed
224815_at,NA,NA,N/A_series_matrix_already_processed
224816_at,NA,NA,N/A_series_matrix_already_processed
224817_at,NA,NA,N/A_series_matrix_already_processed
224818_at,NA,NA,N/A_series_matrix_already_processed
224819_at,NA,NA,N/A_series_matrix_already_processed
224820_at,NA,NA,N/A_series_matrix_already_processed
224821_at,NA,NA,N/A_series_matrix_already_processed
224822_at,NA,NA,N/A_series_matrix_already_processed
224823_at,NA,NA,N/A_series_matrix_already_processed
224824_at,NA,NA,N/A_series_matrix_already_processed
224825_at,NA,NA,N/A_series_matrix_already_processed
224826_at,NA,NA,N/A_series_matrix_already_processed
224827_at,NA,NA,N/A_series_matrix_already_processed
224828_at,NA,NA,N/A_series_matrix_already_processed
224829_at,NA,NA,N/A_series_matrix_already_processed
224830_at,NA,NA,N/A_series_matrix_already_processed
224831_at,NA,NA,N/A_series_matrix_already_processed
224832_at,NA,NA,N/A_series_matrix_already_processed
224833_at,NA,NA,N/A_series_matrix_already_processed
224834_at,NA,NA,N/A_series_matrix_already_processed
224835_at,NA,NA,N/A_series_matrix_already_processed
224836_at,NA,NA,N/A_series_matrix_already_processed
224837_at,NA,NA,N/A_series_matrix_already_processed
224838_at,NA,NA,N/A_series_matrix_already_processed
224839_s_at,NA,NA,N/A_series_matrix_already_processed
224840_at,NA,NA,N/A_series_matrix_already_processed
224841_x_at,NA,NA,N/A_series_matrix_already_processed
224842_at,NA,NA,N/A_series_matrix_already_processed
224843_at,NA,NA,N/A_series_matrix_already_processed
224844_at,NA,NA,N/A_series_matrix_already_processed
224845_s_at,NA,NA,N/A_series_matrix_already_processed
224846_at,NA,NA,N/A_series_matrix_already_processed
224847_at,NA,NA,N/A_series_matrix_already_processed
224848_at,NA,NA,N/A_series_matrix_already_processed
224849_at,NA,NA,N/A_series_matrix_already_processed
224850_at,NA,NA,N/A_series_matrix_already_processed
224851_at,NA,NA,N/A_series_matrix_already_processed
224852_at,NA,NA,N/A_series_matrix_already_processed
224853_at,NA,NA,N/A_series_matrix_already_processed
224854_s_at,NA,NA,N/A_series_matrix_already_processed
224855_at,NA,NA,N/A_series_matrix_already_processed
224856_at,NA,NA,N/A_series_matrix_already_processed
224857_s_at,NA,NA,N/A_series_matrix_already_processed
224858_at,NA,NA,N/A_series_matrix_already_processed
224859_at,NA,NA,N/A_series_matrix_already_processed
224860_at,NA,NA,N/A_series_matrix_already_processed
224861_at,NA,NA,N/A_series_matrix_already_processed
224862_at,NA,NA,N/A_series_matrix_already_processed
224863_at,NA,NA,N/A_series_matrix_already_processed
224864_at,NA,NA,N/A_series_matrix_already_processed
224865_at,NA,NA,N/A_series_matrix_already_processed
224866_at,NA,NA,N/A_series_matrix_already_processed
224867_at,NA,NA,N/A_series_matrix_already_processed
224868_at,NA,NA,N/A_series_matrix_already_processed
224869_s_at,NA,NA,N/A_series_matrix_already_processed
224870_at,NA,NA,N/A_series_matrix_already_processed
224871_at,NA,NA,N/A_series_matrix_already_processed
224872_at,NA,NA,N/A_series_matrix_already_processed
224873_s_at,NA,NA,N/A_series_matrix_already_processed
224874_at,NA,NA,N/A_series_matrix_already_processed
224875_at,NA,NA,N/A_series_matrix_already_processed
224876_at,NA,NA,N/A_series_matrix_already_processed
224877_s_at,NA,NA,N/A_series_matrix_already_processed
224878_at,NA,NA,N/A_series_matrix_already_processed
224879_at,NA,NA,N/A_series_matrix_already_processed
224880_at,NA,NA,N/A_series_matrix_already_processed
224881_at,NA,NA,N/A_series_matrix_already_processed
224882_at,NA,NA,N/A_series_matrix_already_processed
224883_at,NA,NA,N/A_series_matrix_already_processed
224884_at,NA,NA,N/A_series_matrix_already_processed
224885_s_at,NA,NA,N/A_series_matrix_already_processed
224886_at,NA,NA,N/A_series_matrix_already_processed
224887_at,NA,NA,N/A_series_matrix_already_processed
224888_at,NA,NA,N/A_series_matrix_already_processed
224889_at,NA,NA,N/A_series_matrix_already_processed
224890_s_at,NA,NA,N/A_series_matrix_already_processed
224891_at,NA,NA,N/A_series_matrix_already_processed
224892_at,NA,NA,N/A_series_matrix_already_processed
224893_at,NA,NA,N/A_series_matrix_already_processed
224894_at,NA,NA,N/A_series_matrix_already_processed
224895_at,NA,NA,N/A_series_matrix_already_processed
224896_s_at,NA,NA,N/A_series_matrix_already_processed
224897_at,NA,NA,N/A_series_matrix_already_processed
224898_at,NA,NA,N/A_series_matrix_already_processed
224899_s_at,NA,NA,N/A_series_matrix_already_processed
224900_at,NA,NA,N/A_series_matrix_already_processed
224901_at,NA,NA,N/A_series_matrix_already_processed
224902_at,NA,NA,N/A_series_matrix_already_processed
224903_at,NA,NA,N/A_series_matrix_already_processed
224904_at,NA,NA,N/A_series_matrix_already_processed
224905_at,NA,NA,N/A_series_matrix_already_processed
224906_at,NA,NA,N/A_series_matrix_already_processed
224907_s_at,NA,NA,N/A_series_matrix_already_processed
224908_s_at,NA,NA,N/A_series_matrix_already_processed
224909_s_at,NA,NA,N/A_series_matrix_already_processed
224910_at,NA,NA,N/A_series_matrix_already_processed
224911_s_at,NA,NA,N/A_series_matrix_already_processed
224912_at,NA,NA,N/A_series_matrix_already_processed
224913_s_at,NA,NA,N/A_series_matrix_already_processed
224914_s_at,NA,NA,N/A_series_matrix_already_processed
224915_x_at,NA,NA,N/A_series_matrix_already_processed
224916_at,NA,NA,N/A_series_matrix_already_processed
224917_at,NA,NA,N/A_series_matrix_already_processed
224918_x_at,NA,NA,N/A_series_matrix_already_processed
224919_at,NA,NA,N/A_series_matrix_already_processed
224920_x_at,NA,NA,N/A_series_matrix_already_processed
224921_at,NA,NA,N/A_series_matrix_already_processed
224922_at,NA,NA,N/A_series_matrix_already_processed
224923_at,NA,NA,N/A_series_matrix_already_processed
224924_at,NA,NA,N/A_series_matrix_already_processed
224925_at,NA,NA,N/A_series_matrix_already_processed
224926_at,NA,NA,N/A_series_matrix_already_processed
224927_at,NA,NA,N/A_series_matrix_already_processed
224928_at,NA,NA,N/A_series_matrix_already_processed
224929_at,NA,NA,N/A_series_matrix_already_processed
224930_x_at,NA,NA,N/A_series_matrix_already_processed
224931_at,NA,NA,N/A_series_matrix_already_processed
224932_at,NA,NA,N/A_series_matrix_already_processed
224933_s_at,NA,NA,N/A_series_matrix_already_processed
224934_at,NA,NA,N/A_series_matrix_already_processed
224935_at,NA,NA,N/A_series_matrix_already_processed
224936_at,NA,NA,N/A_series_matrix_already_processed
224937_at,NA,NA,N/A_series_matrix_already_processed
224938_at,NA,NA,N/A_series_matrix_already_processed
224939_at,NA,NA,N/A_series_matrix_already_processed
224940_s_at,NA,NA,N/A_series_matrix_already_processed
224941_at,NA,NA,N/A_series_matrix_already_processed
224942_at,NA,NA,N/A_series_matrix_already_processed
224943_at,NA,NA,N/A_series_matrix_already_processed
224944_at,NA,NA,N/A_series_matrix_already_processed
224945_at,NA,NA,N/A_series_matrix_already_processed
224946_s_at,NA,NA,N/A_series_matrix_already_processed
224947_at,NA,NA,N/A_series_matrix_already_processed
224948_at,NA,NA,N/A_series_matrix_already_processed
224949_at,NA,NA,N/A_series_matrix_already_processed
224950_at,NA,NA,N/A_series_matrix_already_processed
224951_at,NA,NA,N/A_series_matrix_already_processed
224952_at,NA,NA,N/A_series_matrix_already_processed
224953_at,NA,NA,N/A_series_matrix_already_processed
224954_at,NA,NA,N/A_series_matrix_already_processed
224955_at,NA,NA,N/A_series_matrix_already_processed
224956_at,NA,NA,N/A_series_matrix_already_processed
224957_at,NA,NA,N/A_series_matrix_already_processed
224958_at,NA,NA,N/A_series_matrix_already_processed
224959_at,NA,NA,N/A_series_matrix_already_processed
224960_at,NA,NA,N/A_series_matrix_already_processed
224961_at,NA,NA,N/A_series_matrix_already_processed
224962_at,NA,NA,N/A_series_matrix_already_processed
224963_at,NA,NA,N/A_series_matrix_already_processed
224964_s_at,NA,NA,N/A_series_matrix_already_processed
224965_at,NA,NA,N/A_series_matrix_already_processed
224966_s_at,NA,NA,N/A_series_matrix_already_processed
224967_at,NA,NA,N/A_series_matrix_already_processed
224968_at,NA,NA,N/A_series_matrix_already_processed
224969_at,NA,NA,N/A_series_matrix_already_processed
224970_at,NA,NA,N/A_series_matrix_already_processed
224971_at,NA,NA,N/A_series_matrix_already_processed
224972_at,NA,NA,N/A_series_matrix_already_processed
224973_at,NA,NA,N/A_series_matrix_already_processed
224974_at,NA,NA,N/A_series_matrix_already_processed
224975_at,NA,NA,N/A_series_matrix_already_processed
224976_at,NA,NA,N/A_series_matrix_already_processed
224977_at,NA,NA,N/A_series_matrix_already_processed
224978_s_at,NA,NA,N/A_series_matrix_already_processed
224979_s_at,NA,NA,N/A_series_matrix_already_processed
224980_at,NA,NA,N/A_series_matrix_already_processed
224981_at,NA,NA,N/A_series_matrix_already_processed
224982_at,NA,NA,N/A_series_matrix_already_processed
224983_at,NA,NA,N/A_series_matrix_already_processed
224984_at,NA,NA,N/A_series_matrix_already_processed
224985_at,NA,NA,N/A_series_matrix_already_processed
224986_s_at,NA,NA,N/A_series_matrix_already_processed
224987_at,NA,NA,N/A_series_matrix_already_processed
224988_at,NA,NA,N/A_series_matrix_already_processed
224989_at,NA,NA,N/A_series_matrix_already_processed
224990_at,NA,NA,N/A_series_matrix_already_processed
224991_at,NA,NA,N/A_series_matrix_already_processed
224992_s_at,NA,NA,N/A_series_matrix_already_processed
224993_at,NA,NA,N/A_series_matrix_already_processed
224994_at,NA,NA,N/A_series_matrix_already_processed
224995_at,NA,NA,N/A_series_matrix_already_processed
224996_at,NA,NA,N/A_series_matrix_already_processed
224997_x_at,NA,NA,N/A_series_matrix_already_processed
224998_at,NA,NA,N/A_series_matrix_already_processed
224999_at,NA,NA,N/A_series_matrix_already_processed
225000_at,NA,NA,N/A_series_matrix_already_processed
225001_at,NA,NA,N/A_series_matrix_already_processed
225002_s_at,NA,NA,N/A_series_matrix_already_processed
225003_at,NA,NA,N/A_series_matrix_already_processed
225004_at,NA,NA,N/A_series_matrix_already_processed
225005_at,NA,NA,N/A_series_matrix_already_processed
225006_x_at,NA,NA,N/A_series_matrix_already_processed
225007_at,NA,NA,N/A_series_matrix_already_processed
225008_at,NA,NA,N/A_series_matrix_already_processed
225009_at,NA,NA,N/A_series_matrix_already_processed
225010_at,NA,NA,N/A_series_matrix_already_processed
225011_at,NA,NA,N/A_series_matrix_already_processed
225012_at,NA,NA,N/A_series_matrix_already_processed
225013_at,NA,NA,N/A_series_matrix_already_processed
225014_at,NA,NA,N/A_series_matrix_already_processed
225015_s_at,NA,NA,N/A_series_matrix_already_processed
225016_at,NA,NA,N/A_series_matrix_already_processed
225017_at,NA,NA,N/A_series_matrix_already_processed
225018_at,NA,NA,N/A_series_matrix_already_processed
225019_at,NA,NA,N/A_series_matrix_already_processed
225020_at,NA,NA,N/A_series_matrix_already_processed
225021_at,NA,NA,N/A_series_matrix_already_processed
225022_at,NA,NA,N/A_series_matrix_already_processed
225023_at,NA,NA,N/A_series_matrix_already_processed
225024_at,NA,NA,N/A_series_matrix_already_processed
225025_at,NA,NA,N/A_series_matrix_already_processed
225026_at,NA,NA,N/A_series_matrix_already_processed
225028_at,NA,NA,N/A_series_matrix_already_processed
225029_at,NA,NA,N/A_series_matrix_already_processed
225030_at,NA,NA,N/A_series_matrix_already_processed
225031_at,NA,NA,N/A_series_matrix_already_processed
225032_at,NA,NA,N/A_series_matrix_already_processed
225033_at,NA,NA,N/A_series_matrix_already_processed
225034_at,NA,NA,N/A_series_matrix_already_processed
225035_x_at,NA,NA,N/A_series_matrix_already_processed
225036_at,NA,NA,N/A_series_matrix_already_processed
225037_at,NA,NA,N/A_series_matrix_already_processed
225038_s_at,NA,NA,N/A_series_matrix_already_processed
225039_at,NA,NA,N/A_series_matrix_already_processed
225040_s_at,NA,NA,N/A_series_matrix_already_processed
225041_at,NA,NA,N/A_series_matrix_already_processed
225042_s_at,NA,NA,N/A_series_matrix_already_processed
225043_at,NA,NA,N/A_series_matrix_already_processed
225044_at,NA,NA,N/A_series_matrix_already_processed
225045_at,NA,NA,N/A_series_matrix_already_processed
225046_at,NA,NA,N/A_series_matrix_already_processed
225047_at,NA,NA,N/A_series_matrix_already_processed
225048_at,NA,NA,N/A_series_matrix_already_processed
225049_at,NA,NA,N/A_series_matrix_already_processed
225050_at,NA,NA,N/A_series_matrix_already_processed
225051_at,NA,NA,N/A_series_matrix_already_processed
225052_at,NA,NA,N/A_series_matrix_already_processed
225053_at,NA,NA,N/A_series_matrix_already_processed
225054_x_at,NA,NA,N/A_series_matrix_already_processed
225055_at,NA,NA,N/A_series_matrix_already_processed
225056_at,NA,NA,N/A_series_matrix_already_processed
225057_at,NA,NA,N/A_series_matrix_already_processed
225058_at,NA,NA,N/A_series_matrix_already_processed
225059_at,NA,NA,N/A_series_matrix_already_processed
225060_at,NA,NA,N/A_series_matrix_already_processed
225061_at,NA,NA,N/A_series_matrix_already_processed
225062_at,NA,NA,N/A_series_matrix_already_processed
225063_at,NA,NA,N/A_series_matrix_already_processed
225064_at,NA,NA,N/A_series_matrix_already_processed
225065_x_at,NA,NA,N/A_series_matrix_already_processed
225066_at,NA,NA,N/A_series_matrix_already_processed
225067_at,NA,NA,N/A_series_matrix_already_processed
225068_at,NA,NA,N/A_series_matrix_already_processed
225069_at,NA,NA,N/A_series_matrix_already_processed
225070_at,NA,NA,N/A_series_matrix_already_processed
225071_at,NA,NA,N/A_series_matrix_already_processed
225072_at,NA,NA,N/A_series_matrix_already_processed
225073_at,NA,NA,N/A_series_matrix_already_processed
225074_at,NA,NA,N/A_series_matrix_already_processed
225075_at,NA,NA,N/A_series_matrix_already_processed
225076_s_at,NA,NA,N/A_series_matrix_already_processed
225077_at,NA,NA,N/A_series_matrix_already_processed
225078_at,NA,NA,N/A_series_matrix_already_processed
225079_at,NA,NA,N/A_series_matrix_already_processed
225080_at,NA,NA,N/A_series_matrix_already_processed
225081_s_at,NA,NA,N/A_series_matrix_already_processed
225082_at,NA,NA,N/A_series_matrix_already_processed
225083_at,NA,NA,N/A_series_matrix_already_processed
225084_at,NA,NA,N/A_series_matrix_already_processed
225085_at,NA,NA,N/A_series_matrix_already_processed
225086_at,NA,NA,N/A_series_matrix_already_processed
225087_at,NA,NA,N/A_series_matrix_already_processed
225088_at,NA,NA,N/A_series_matrix_already_processed
225089_at,NA,NA,N/A_series_matrix_already_processed
225090_at,NA,NA,N/A_series_matrix_already_processed
225091_at,NA,NA,N/A_series_matrix_already_processed
225092_at,NA,NA,N/A_series_matrix_already_processed
225093_at,NA,NA,N/A_series_matrix_already_processed
225094_at,NA,NA,N/A_series_matrix_already_processed
225095_at,NA,NA,N/A_series_matrix_already_processed
225096_at,NA,NA,N/A_series_matrix_already_processed
